mass_ratio chirp_mass luminosity_distance dec ra theta_jn psi chi_1 chi_2 time_jitter
0.9791251765324877 25.431629669786105 826.2061839912741 -0.769460214587435 0.9445903172281501 0.8241146945707009 0.7417234889129106 -0.023442952602662763 0.0081269907735071 -0.00012890207795240654
0.5173157766255132 26.839882203383265 1081.0982374739615 -0.7540867687465077 0.6837184720387899 2.6093680678255002 0.47242310292522577 0.05631247399724397 0.03457025947565465 -5.661656569731148e-05
0.9103723780928745 27.474230570383106 1770.5493583316045 -0.18213700003710726 5.9431302023984935 0.3315437016990227 0.3148829017524571 0.10417283208747674 0.09983957428160303 8.194139277667336e-05
0.9254384015173481 27.03323726365551 1301.8016933643714 -0.34478251570185126 5.969475719702142 2.103885437787924 0.544909270265499 -0.18275156745185364 0.398174524910237 8.340065636858326e-05
0.41378112731583133 25.477690173033228 1042.128677555634 0.07926344447278076 5.719238298699721 0.5784358009421628 2.7923334162281823 0.11946593734249353 0.047506706447772135 0.00018004224494493293
0.639384567415559 26.040422041120046 1118.5258694868926 -0.4195170924100628 6.036425326783861 0.6163851937374085 2.7202820435879116 0.28792811920175004 -0.3019226750456511 0.00021902841450847417
0.9379104857136995 26.66831065762791 1308.5301290122861 0.9855749981625215 2.2322662649492475 0.7526655562587051 1.0082546278802649 -0.2526279951843714 0.3254806284194912 -9.672478417147991e-05
0.9678344654379083 26.256303899319644 759.0732279827591 -0.3073412053306005 5.945477020308981 1.0502199064417137 0.06989066512972687 0.1811091712333714 -0.12277344803478168 0.00022847395179262462
0.8611930240330863 26.13355291045774 911.3940591465349 -0.6788865647379281 0.8404226711522399 3.0390556703892453 2.5648923993751125 -0.03928763538167211 0.012744055314409183 -5.23023442801517e-06
0.732524883475999 25.7539163145506 775.0736447464377 0.0007919671362655994 5.698289439049567 1.7999946369126008 0.44976776270618374 -0.11204870813820555 0.210478798798182 0.00016356816319138147
0.8617204193130197 26.251083770455132 1451.1907937797293 1.1601998345592976 2.6529302255757394 2.3434150500329456 2.7087823570571583 -0.2894721183494729 0.3055146509794162 0.0002335905157405446
0.7709262782382761 28.515786183771414 1834.7702454208907 0.927237394650155 2.320269489878042 0.3438350102438666 2.6169945755763124 0.11535955297231713 0.0487694499955342 0.00015514443746580785
0.8777229051095362 28.9686528000147 589.1465412359516 1.1254560440575925 4.93320994440543 2.4639068486286773 1.555847330726541 0.08212282982129299 0.21589099444985982 -0.00014005692090792558
0.37557853798539065 25.75313393790207 686.9832560215942 0.32518060540321864 5.5838722245983625 2.318982963421134 2.2059361262091723 0.2444658551380778 -0.3768908715596299 -0.00023508242811556138
0.7016214222035989 25.98727190021593 804.1188290294577 1.432429306591412 2.825303913420155 1.1187955328269763 1.0826016982552897 -0.1940930849520455 0.11380572125494186 0.00019838937018651858
0.6757824805835543 25.70298246085701 611.9358149309753 1.1456638908470163 2.3836048805792003 1.3270709810512984 0.4005797121897043 -0.03328854350703107 0.11395128230834344 0.00016011463822476063
0.6397297063138592 26.90234703519142 1651.3031247957824 -0.5423454042761485 6.2155693788269675 0.5556791957624816 2.1684275500944987 0.31115005640936644 -0.1670972836280631 -0.0001844574232543508
0.505444700350992 28.280399598410398 1416.5336132517011 -0.25699900110661084 5.87015830999341 2.551334278456334 2.4590802840071 0.07163301618665462 0.48230539253307225 4.823142820602438e-05
0.9066220789517301 29.55406498704921 1012.8159584004712 0.0027239096180058596 5.735932426146101 2.0740187860706016 0.849584037493781 0.07487539950052344 0.41370875555080033 0.0001261349409481644
0.904850730004165 27.732972654173714 515.2554160978524 1.2415240819724611 4.868390623554572 2.251183478359784 0.5679223644519912 0.23746610400492843 -0.28978535637655706 0.00022711235728202522
0.8345926510040017 26.95388647341132 589.4910707746362 -0.49045467303422796 6.2321068974024705 1.7400554134518917 1.4450265347010978 0.20067145778036413 -0.1330839622377431 -0.0002183347913308801
0.7167258395281605 29.611965251585843 1231.0181068689399 -0.7820579284977539 0.9130648443011304 0.23873685984981705 1.0224537036155708 0.6112195983712909 -0.44340794730240934 -0.00010199001370246675
0.9028247664105857 27.756329836769478 1513.2084243717834 0.06794560843198597 5.776068785826247 0.2239401002932956 0.4678518825417642 0.3842568589997823 -0.10269457595811764 0.0001818957124991202
0.9152348922366467 27.538207262983363 1884.1320572537497 -0.47852331670404274 6.0464771264160255 2.948915655698917 2.788436437694617 0.048081314953003114 0.2210167003700058 -4.128280852727119e-05
0.5513778893091347 25.685564919095476 814.827764719941 1.188050476992228 2.6633986073367164 1.8584957304993217 1.4429001914358712 0.01667812730743521 -0.1863945620998791 0.00023545654147011
0.7593748969260252 28.559697870801696 1120.3755672818236 -0.4133778372285883 6.091662020085532 2.3489222862020367 0.2533423575170153 0.36849004605624636 -0.11188280940559106 -3.5396383008711916e-05
0.601635871226694 25.38319175240316 980.4033598383261 -0.6697340923621883 0.1809621150889596 2.6602233855833535 1.2717507971958204 -0.37760696858116827 0.47900412872192755 2.5207634559638414e-05
0.8783887831398236 26.845008701860554 988.8293985622579 -0.6515113923021446 0.11931214274262508 1.1116908783300836 0.1202892978799468 0.540972886624061 -0.3714302022452709 4.878087255807983e-05
0.9573859005677701 26.334331960069136 1425.6520420052148 -0.5965369737276931 0.018629470335867374 0.7458504171271044 2.3254301128664587 0.03309588435052115 -0.15761804592632142 0.00019892088335670397
0.4515905314945978 25.687286486982966 1063.9210324245137 0.7081548079434962 2.1839792489374017 1.071800050562281 1.0227029891745114 0.05111140655068963 0.07150999729903436 -0.00010525342314838783
0.6388526918325702 29.452163863920426 1589.9733737235854 0.5108932590651697 2.1778777962286995 0.23631245452161478 0.5481765223847201 0.4764343249638401 0.005721821961633259 0.00010813674768920894
0.8638394309044221 28.811131676550826 1202.6487772535756 0.10592507552549066 5.626078464009615 2.9613746249574304 0.06038570812984239 0.13019931245153799 0.13817240906315095 -0.00022402714925985953
0.6623416122345022 27.27094167532863 1527.5767736153214 0.9441534155419791 2.2672821459686565 2.4639836849101653 0.9436425868497477 0.42070674124490914 -0.44914609333327027 4.7836609545126065e-05
0.6184966959853124 27.064921421461058 872.0833178466191 0.3923717747472193 5.6457675735359105 0.1403581536807154 2.8967862551078976 0.02646243592301536 0.19720423871599727 -0.00014687719446881793
0.7001253627549131 27.329459583868825 1731.8781450949193 -0.6751845060114002 0.3323142997259447 3.1024108863463575 1.0913400542207459 0.11367149427316907 0.005007869578574287 -9.493941512984865e-05
0.5198327794623447 25.732066975458814 1313.4741970559996 -0.8424024024375542 0.6229441457408978 0.47839951822708887 0.6044868854861506 -0.01692714421230009 0.0058704574583510775 4.884426211749696e-05
0.8288849316953997 25.21817602600345 1217.0277502722474 0.43274607594437825 1.982950811906703 2.8417264718182125 0.22579744989425143 -0.09860109694828346 -0.031135833609826573 -0.00014321658464649156
0.6023523664554856 26.426735840556244 1731.4244495140517 -0.6027868180291629 0.12050517323281994 2.8715902805519424 1.9667982502973806 0.16720314780502735 -0.17324604117668554 0.00012721566581175612
0.8710201184580435 25.436482299775925 982.982275682532 0.41995746816181884 2.11265918790832 2.422842395903847 1.986818956712676 -0.2569250535934747 -0.03416255691524493 0.00021895256091389743
0.6568945205894049 28.396973561955328 889.408126585171 -0.6338476825674433 1.4255240604902177 0.5289354723386391 1.160828603983989 0.27267015050932425 -0.02758364496832001 5.371952962738072e-05
0.8456799348454068 25.03416920446683 457.7012582479239 -0.5156228713829398 6.06929941827151 1.911821655061486 1.0912785189545784 -0.42779458217814037 0.23350964255626475 3.867924039848607e-06
0.5237232221094397 26.395091964577137 1505.3412027533354 1.3232039410503538 2.8308853297537775 0.413906278308981 0.11399417205675813 0.10659835730530692 -0.008932496686234855 0.00017018709018404906
0.97004263971881 28.3518102146319 469.6042410819837 0.15572986965290136 1.9964385736629682 1.4570660926056853 0.39812317904813055 9.416387938823083e-05 0.2322078487141398 9.284492216358456e-05
0.9823932163258352 28.863689173838157 1101.5879494375572 -0.4344380676000253 6.088258537572872 0.8135466161169008 1.2845703203219465 0.7740311214136849 -0.32273480790250175 -7.497076383439303e-05
0.6365520819754191 25.555256200963754 385.4464002918008 0.179029293851502 5.665729398847394 1.9866823678583205 1.0774824037566075 0.13151641659028207 -0.5767614917802172 -0.00021832827794637474
0.8601657130417671 26.30888312298718 1252.7596687798607 0.7342477625041721 2.167493415590794 2.6647533845663864 1.3725596639910167 -0.0409004929563595 0.2046173579221091 0.00023715464525168542
0.5918714533744873 26.23624375508639 1415.763708559099 -0.21644217881291053 5.873679261014105 2.36983423171072 0.7701832256829453 0.20370073338522657 -0.26704885213993546 2.188916779196151e-06
0.8491155146201016 25.186371981201887 789.0589654500202 0.025542425793395756 1.9794784842697442 0.9146942965779618 0.4132778507180216 0.11930821974176666 -0.2416705490273244 -8.737445417854314e-05
0.7466547547275617 29.62971400938519 1359.652321411083 -0.807820315975143 0.619510360500238 0.5092542111197761 0.7630952306417851 0.6884285167431607 -0.5430925207992708 0.00015890823633643824
0.5241607216473982 26.830520429354042 1633.6377375548177 -0.3814879673759411 6.040307000135696 0.5094877747459595 1.4965751547453483 -0.10558917571387519 0.6111022799040746 -0.00023441284752433753
0.6887682391289657 26.0491323661466 820.352743910638 -0.16609120477223055 5.8755482432168 1.0284856578326294 1.9616853357178132 -0.011634379802135256 0.1747365548606837 -0.0001915401768366013
0.9816642807310032 30.105966917551036 772.8985861287382 1.3264536381848588 4.6200075673832535 2.415503854186095 3.026859939081187 0.07013558446855177 0.3956403895538354 -0.00011086108066176676
0.5173204787810157 25.59526414966447 1195.9757999646324 -0.5774466186225726 0.047764070976048116 0.7342944458349548 0.3420648813864671 0.01198164131764862 -0.1904073383298549 0.0001754530633080044
0.8167385868149277 29.651193339099088 698.9561114311289 -0.23158277935917868 1.7971045434027466 0.8322324721086879 3.0051836377019874 -0.029788719823757668 0.5854390240541514 -0.00019291737670467843
0.9948251958646303 27.343844051977204 1667.5948394800514 -0.5794130965753324 0.051688113386055334 2.6083325877592767 2.2491840492925053 -0.22082147596783072 0.3239771179575996 -0.00013959741509654664
0.9473861934239249 27.42861833299064 1145.105572608674 -0.3994238260018838 6.080108895545028 1.1323189105382285 0.1508974462569237 0.01936587014729568 0.22718823868259666 0.00023147385391402532
0.8610522887497785 26.109561520919645 1434.3268266671523 -0.23732008096932258 5.9695952514871555 0.6899755969731366 0.35304035704791475 0.008130702222348466 -0.058543690203936155 0.00020571396386999494
0.8296841673060769 28.202310891716632 1784.1039957096996 0.8123791535406867 2.250600509478497 2.6808092932481165 2.3917947871781853 -0.00542223181696499 0.17760870615058813 0.00015746252489353514
0.6842652523015111 28.81337438922477 837.0687630651048 -0.5397946380528374 6.174407835587044 1.3648298327459678 2.0064118356320013 -0.013439939763756575 0.4155164698668569 -0.0002342776582759359
0.7072220202065513 25.981405439070574 1280.581822564117 -0.14849108294662847 5.9202169904711655 0.3631414767010916 2.6930301675278097 0.011285309844239543 -0.24366230545024475 0.00024409827795540348
0.9466159436662673 27.901661922039857 1125.2264931957895 -0.5504000192768375 0.04154628089480784 2.270345840997276 2.8630071522990597 0.27923050429087465 -0.013952866370280214 0.00017027352186417354
0.8416176225464056 28.125165660367028 1276.8260450688454 -0.2618994999292786 5.886440532619454 2.630473200258002 2.347512472071675 -0.39354645945583505 0.6397757395562362 0.00011106888208027034
0.741710463013483 28.7030279288245 915.7924590516117 -0.7875540124283475 0.779087330332717 0.8524295121434077 2.554872276338168 0.04360431340723451 0.22147720042527522 6.28282704350034e-06
0.8624732579624913 29.46522266072827 1247.2646474423711 -0.6574768607488503 0.059263523139354776 0.7591899619152562 0.41134013217021587 -0.001955782456457957 0.40394100115024467 -0.0001310644356468295
0.9314549578096334 25.049017121829344 1043.2360779867204 1.0567554269863995 2.5078521039397863 2.9133501304352523 2.188094407646835 -0.39812268024580383 0.14685750472286474 0.0001670685681684772
0.8709248886951079 25.93742670068716 1419.4082807667198 -0.5759704305048619 6.26031716957529 0.5348308103215297 0.6239784795640906 0.31214623937610153 -0.6886245300571351 -0.00017144357879104658
0.9882447755769599 28.693216779974456 750.1392518347769 -0.48296682190620566 1.5752146619575886 0.6746517820367929 2.23920569102018 0.3792486892235154 -0.05148766787468449 0.000133597295144334
0.6727817494320535 27.39681140206892 1470.84332550099 0.8883001969754708 2.3186717266704906 0.7448473439580773 0.5223226348770966 0.40004663451661443 -0.2012251198271028 0.00019138343210051183
0.9274169181267733 25.865152700446952 1072.218072962817 -0.1197170413022305 5.7500920483287326 2.3275187420708385 1.693869076133702 0.09340061186704363 -0.08845916057155022 0.00012055760795388703
0.8695747724543297 27.019988588620496 945.5089103819946 -0.20263286518773616 1.8146579428975653 0.5331867808640044 1.975153090913278 -0.03447379468091143 -0.0044563558266079335 -8.014591510235657e-05
0.5692095053629834 26.63355110035174 1287.4334833153764 0.8573533702447095 2.1961140231115985 0.5724716468765925 1.413673079117271 -0.009208586632255555 0.18110889827454862 -0.00012267019044756523
0.8879240438709325 27.060076127389024 1529.2577334408388 0.7728091117531082 2.3045558009160128 0.6661346621113072 1.533071394092553 -0.053749613254271876 0.07715760209253253 -1.3963976729876261e-05
0.7689343956080132 28.97057644229346 1718.2517209588932 1.2872097281022863 2.7931357183880383 2.7614921776979617 0.05082070137561179 -0.15048794334109036 0.6808442041122217 -5.960100212896942e-05
0.9443602152874707 26.020701875972613 1066.6733359353886 -0.7724902383061076 0.5368944825582337 0.8901721790553635 2.8772195791036586 0.5674702342237246 -0.5882933314493645 3.1331410744286296e-05
0.7344342161798695 26.16156115419497 724.4693201194186 -0.04083321169258045 5.852902561356697 1.213211079865193 0.46928599592485026 -0.10345375846598558 -0.010170321118534872 -0.00011785349449876926
0.7397312071626297 26.366551336040853 1242.185059652462 -0.5501529536696039 6.127832189904083 2.3890237794677454 2.9322491847972687 -0.04331511303853701 -0.0038684462314994227 -0.00017751403508873165
0.8526275361163629 27.823902243869245 945.1507292114422 -0.6462327128596616 0.1708446662693938 0.8797243765251858 0.818119015427389 0.33024915072347405 -0.19196614321614375 -1.6052734258395636e-05
0.7023186847299262 27.49565426754377 956.7560699616467 0.30770664422994437 5.566613351266998 2.797743707264056 1.0180440280180318 0.2684144392627824 0.0016615102961293948 8.76484744016567e-05
0.7300135357362382 25.596610255482865 1514.3977255182513 -0.4747551077784817 6.132331133903164 2.835543046133706 2.8127586798732045 -0.2448060321030617 -0.03417282649747347 -0.00010917110719245617
0.9736901288293175 30.454610616107654 1321.1011679213555 0.6893969318557346 2.227204898671399 0.8822865055818595 0.011431196219506345 0.4557873087799918 0.11099488902290802 -7.829399850529093e-07
0.5498284926876468 25.0945742688909 741.3164574202775 0.4317139793453302 2.1089056262618513 1.9033450134588075 2.0647811162277945 -0.06126718116565524 -0.12739847969744209 6.732076729733239e-05
0.5175514825834283 25.590694748360836 899.2987536918433 -0.5465302261133829 0.04332977675692712 2.209200592476165 1.4979745663067545 -0.20810802753503477 0.4263297879729268 -0.00023194417401536292
0.7436370632501935 28.529005831707366 1684.5095954447868 -0.46432722668184057 6.124435328490586 2.542637391738804 1.030910225174792 0.0687375933942908 0.3611782539821344 9.938152021163067e-05
0.8917300291174537 25.693865902911412 485.92160401465486 -0.7311255993330933 0.4514120609636861 1.749489568098101 0.19167115514792632 -0.060984977567968196 -0.07568900325421966 3.6292046740861504e-05
0.8064116469327506 27.539406081536416 1760.774816467841 -0.5462533935189067 6.1663367550319546 0.4038950903594359 0.8702587113527718 0.017393895776244495 0.06477445113842607 0.00015216126544515018
0.8862170222914844 28.390342888065575 1443.3670433318018 0.875856330357305 2.2755494371268803 2.672974255643463 0.5648603196597267 0.09097510354603489 0.02997446743338868 0.0001266087366145499
0.5074175856941806 25.360706786901034 826.4975463999074 1.3581000917536104 3.18487185803148 0.9570096797915196 1.4549231802014941 -0.0649454891910586 -0.03715079499119831 -0.00016946709094462138
0.7145248265211772 28.733383114710858 488.23921401784366 0.2881711612701528 5.588834451467502 1.8830742906131053 0.7582879754982493 -0.03763719798272869 0.352997594178695 8.016795340636207e-05
0.7387251048812472 29.570897462075024 864.9522885626641 -0.7469680239586677 1.1355080394985064 0.7219568555603383 2.106725588833652 0.29329761792765224 0.2415769886821866 -2.0535979311280932e-05
0.35748181460348627 25.11888244049347 1109.3736061430307 -0.6097545750158674 6.263305819168865 2.5084363165681394 0.19103848294876502 0.20599358020790337 -0.31922854516540705 -2.993067313517342e-05
0.5634671598467489 28.097327207731738 820.2603832482068 -0.7613499681063194 0.5049834833057835 1.030577430750269 1.329358005184629 0.23055311442076237 0.08516863342054316 0.00010646499285055136
0.7830085513782199 25.31745907451923 1067.472501214248 -0.4116629471023437 5.974455548877742 2.1711859033002057 1.5273246117933568 -0.011988062415794304 -0.1943007816720796 0.0002147171427130051
0.9480727161377711 28.26719583773096 1494.148005741896 -0.13077786303468164 5.871531405235963 0.6178648002802481 1.3936525210808963 0.0736268264152571 0.30021267756415443 -6.199496037954285e-05
0.7096788870366736 27.744151556876595 929.2348919656105 -0.5594812089858286 6.260820463887494 1.0117397990770893 2.2785756877511583 0.06848401034141008 0.018087700523283932 0.0002200512280150389
0.9676058150210445 25.37368502736253 453.85386625205626 -0.4386781365462482 1.712058447864662 0.7665046156914306 2.516877146534907 -0.08728152492222091 -0.25961711625120093 -0.0001464637742907905
0.5780386381752152 26.007609565818413 456.6698113408613 1.1331722534462543 5.16276635013225 2.6661062102217565 0.35746565531084995 -0.02400130106177612 0.20015951282608468 -6.0258137288035234e-05
0.9134210631546174 25.34956754926621 1376.0691655439393 0.5574782054464184 2.052390323297271 2.689216672060051 2.4371190666264746 -0.16746092188859948 0.008795217624405065 3.9472016632336544e-05
0.8388833619713779 29.636997860369423 1187.8654836519052 1.2952843651714097 2.7267445608242946 2.350470321655888 2.9900697799603284 0.20235605656790237 0.3683041609068575 4.136993567647497e-06
0.5907132564681044 26.443988548115584 1535.228978353653 -0.5430583123502193 6.214192956498657 0.6209581698619255 2.952571448387301 0.1351667280306149 -0.25115380552845956 9.797654546961864e-05
0.7246907112814333 27.082714100108493 915.6823248215975 -0.6609427027593724 0.1742433898545654 2.319073934381136 1.5832305737896575 0.32899012729227195 -0.36189620262118 5.405797690600524e-06
0.6011860030876979 26.991885888950534 1099.9559361531951 -0.673969420800733 0.18544515532285896 2.4392839411286644 1.1920821431982698 -0.2980094332220803 0.6328638462546629 -0.0001993041138277114
0.8893394868055143 25.030130435878355 1302.798015128814 0.39805844895452397 2.175117059243312 0.166287984703464 0.29829263339909246 -0.08407062862420282 -0.15112872236577 5.2586951520431486e-05
0.4855353550217828 25.81557183948258 975.1677435472512 0.018299646007792887 5.694651775711648 2.252545394408143 0.7534114293643621 0.037247032912535984 -0.11194847800030136 -1.0965229819972176e-05
0.946687373977661 27.943081343651798 1444.2378506690611 -0.29197371713561937 5.972539704762356 2.743929530406564 2.6110662694021998 0.39994253336774455 -0.0737127021819455 0.00010693926013557754
0.5134142354008333 26.837598685797396 934.7261862069884 -0.46111964316570375 6.144743753972496 2.2169676369940237 0.8218250937932313 0.06494162962070016 0.02097554107201384 -0.0001973782902217239
0.6118280762062679 28.724181678185516 1527.6897647960366 1.35456069396356 2.901069915834622 2.9682638684515803 0.31389170662535804 0.40998581824910874 -0.0977302281715148 0.00022445666578066123
0.8894517809743789 27.547869406542056 1227.8384386255148 -0.5611330517631145 6.218724678084649 2.1704152278719797 0.4190715129925674 0.4478707182357458 -0.45093563091821204 -0.0002386400279953835
0.8458413543902684 29.529617834488374 923.9539892087791 1.2759312014112079 2.6969203441990977 1.3157929455442128 1.272190476434889 0.3896516719539457 -0.046120458950225755 -0.00013070224085838677
0.5284243168793517 26.046179548806816 1256.6598198488593 0.8422207999004967 2.272995961817317 0.7166700829002223 2.5587349286077323 -0.23951268021349337 0.3613501918073445 0.00024404736491337063
0.7790058897764501 25.702875500353834 591.3470274787616 0.5309416472296915 2.118396147854059 1.0100195951509268 1.6738233193359142 -0.12314739686949432 0.08752213605238258 7.815095093383192e-05
0.9239244451856303 25.938675321169423 1203.828612772723 -0.24048497441858682 5.822639082196521 2.3511230532487164 0.2835875898908338 -0.2922976255689319 0.28722850593368365 7.679336268937102e-05
0.6522430725172322 27.452902759349108 1069.9501339267922 0.22983386714839793 2.0576679199668817 0.6185454363408449 1.3966366788559783 0.03688052135367757 -0.022578872306893007 -0.00021584436320023595
0.9935213072076241 29.138798812182543 913.7024141840337 1.1765185342525326 2.615889258025572 1.1875335585185829 0.7764754088809875 0.16270577240165707 0.3249572406577496 0.00020666496467694505
0.3514827726127278 25.912463564258893 673.5264243807674 0.34016945755563693 2.0953775737559073 0.9655894130079304 2.0222066760760375 0.2265826652284072 -0.11983776654058353 -5.79948631096821e-06
0.8508574131247474 25.84520049515378 905.4038359247647 1.385145212270654 2.885952059684389 0.3542178524127359 0.44950928628189457 -0.06092854777275133 -0.07511451179673571 -6.850489885682387e-05
0.6825726411147472 25.93661529947034 1416.6487944504943 -0.6239450215680529 0.011887837701947962 0.6842208005771186 2.1274878424598582 0.25492296094297123 -0.307161597453558 0.00024252622856299423
0.683003862591547 25.611552272260838 1735.9744212990258 0.7989646093349451 2.250486013890757 2.81112688444531 0.14317249790558834 0.37165470931382355 -0.5845772809756721 -2.9210226184260937e-05
0.4423361778464159 26.45845328120416 398.9461035901654 0.08442383740173653 5.7318291597311735 1.6569115778639902 0.784707746736991 0.11649334948610998 -0.09044110473728031 1.824046626812642e-06
0.5622487956977951 26.241932334676775 1008.0012662667456 0.011933656571288434 5.720614712713708 2.657827140168385 0.819431686401235 -0.2678733460203555 0.42314531647187503 0.0001341900863640797
0.5225569453826805 25.552607205778223 978.7749703638843 0.6298837733009267 2.205639097945293 2.235496174647263 1.5332463551925413 0.13246727953967705 -0.10711037481285562 1.2546906646282083e-05
0.9705142646709846 27.30360709439605 1563.236684401849 -0.7848011505831467 0.44384190059087136 0.4643307441858924 2.782460264895499 0.08433636037297665 0.12545392049675058 -9.679399167362063e-05
0.9026108742809092 25.369377900799183 695.7366013192234 -0.43041985306259806 1.6618577132342187 0.7101469558704284 2.836303373342615 0.06197544043940472 -0.2824139641431459 1.5453219332493752e-05
0.7492108095885655 25.28123543216582 1107.5190117691832 -0.6106033166578126 6.211344604980889 0.7238526824177399 2.619279849089854 0.06771558945357169 -0.5002678899466069 -0.00020473856249487977
0.8066197883080141 25.8139631609 916.5857512797344 0.11155690729174315 5.729098795551809 2.533535214323372 0.7008274440760224 -0.012960644830542198 -0.11289345916294287 -6.25541223140385e-05
0.8728943427863675 26.259471417811767 1532.3948998549142 -0.2080474674208656 5.809678148579404 2.7081599744495137 0.8889292835494095 0.18350996343976306 -0.33379968986403324 -2.5269030228621545e-05
0.8882077895855742 28.93134208516802 1100.8331773540478 0.9240872789137431 2.2963647665899964 1.0330301796003458 0.6627158269575522 0.4483522525051917 -0.2609065533820306 -7.90115010882233e-05
0.6566905679560943 25.908461797463637 1245.9357594194005 -0.35332638023294094 5.917970405750567 2.6787689263428867 3.091558086478466 0.018006448090309365 0.01049681701191242 -3.384108065678697e-05
0.7715556170161844 25.54723022938081 1529.8347121773747 0.4207166925117599 2.046097588494455 2.7923299428578106 0.48879798968897653 0.01796016574264568 -0.27823936850144715 -0.00022504034971657333
0.8724384623710185 28.676354037251613 1146.7653643590386 -0.8432714358956537 0.8917388072082671 0.5313590751300608 2.97029039967107 0.1080961006540989 0.30227509153854915 1.666657277655918e-05
0.6115721726833734 25.845319601702304 515.6993603944459 1.2123665852797223 2.558374043139046 1.3154903113547394 0.05900848693709207 -0.04570165512389304 0.13361724843013234 1.5573607041801274e-05
0.6138007184316743 27.680163571223627 1335.6836537105628 0.8729734047156912 2.3869729466209573 2.5489492048334816 1.4493923369096795 0.22884907014834077 -0.1193950222452261 0.00019399509860828156
0.5902161986067969 26.332229545141168 1384.1394098508777 -0.21805783605632892 5.89970574346228 2.469645451480558 1.0186715133974371 -0.007603417519840821 0.024106146876079662 -2.102089047619014e-05
0.7818111348094482 28.458193772732916 788.3991082710565 0.12881340221260082 1.945079636774083 1.1766857789882905 2.512462463065697 0.23946206179797444 0.17586287720008012 -3.2566505958792806e-05
0.7063011746658256 26.312503015737914 816.2802556855694 0.42570428822620127 2.0524983972942326 1.3707949454665143 2.200303583628419 0.03186872323537256 -0.008461876703266381 0.0001657294092588829
0.5902094672737415 29.28634272229309 944.3036823297226 0.029260211975539942 1.9616900697735258 0.6203642576705513 1.4551873248580525 0.6145991469853609 -0.34873451886838197 -0.00020480135762166232
